Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Customer_Segment
10780,26,12,30389,5,5,5,Champions
21158,224,8,23970,5,5,5,Champions
19621,251,5,14002,5,4,3,Loyal Customers
31351,142,5,13599,5,4,3,Loyal Customers
20945,141,5,11592,5,4,3,Loyal Customers
17291,254,8,23379,5,5,5,Champions
32548,148,8,23039,5,5,5,Champions
23893,299,7,24184,5,5,5,Champions
25397,15,4,12911,5,3,3,Loyal Customers
36787,88,7,25408,5,5,5,Champions
14499,34,7,16497,5,5,4,Champions
3327,40,12,37173,5,5,5,Champions
9858,535,3,11008,1,2,2,Lost
44655,33,6,11453,5,4,3,Loyal Customers
38442,34,6,17393,5,4,4,Champions
23977,514,5,18523,1,4,4,Cannot Lose Them
7891,54,5,13824,5,4,3,Loyal Customers
23716,227,10,22779,5,5,5,Champions
22733,10,5,15021,5,4,4,Champions
24686,93,6,11274,5,4,2,New Customers
10498,68,5,13458,5,4,3,Loyal Customers
17666,82,2,6787,5,1,1,New Customers
8095,402,7,17804,5,5,4,Champions
46039,273,7,19237,5,5,4,Champions
44295,48,10,24521,5,5,5,Champions
46630,3,9,24838,5,5,5,Champions
29663,370,9,30123,5,5,5,Champions
1521,236,4,7422,5,3,1,New Customers
27763,44,5,16939,5,4,4,Champions
6617,46,7,12708,5,5,3,Loyal Customers
16781,144,6,14331,5,4,3,Loyal Customers
12326,378,8,24648,5,5,5,Champions
33976,1119,2,3199,1,1,1,Lost
2418,53,8,27120,5,5,5,Champions
15930,463,2,1542,1,1,1,Lost
1497,316,6,18242,5,4,4,Champions
20088,279,7,20970,5,5,5,Champions
9139,389,3,6709,5,2,1,New Customers
1186,270,4,11509,5,3,3,Loyal Customers
27730,679,3,8122,1,2,2,Lost
34481,40,9,27314,5,5,5,Champions
26737,803,3,7062,1,2,1,Lost
22264,503,6,14544,1,4,3,Cannot Lose Them
17762,20,3,4897,5,2,1,New Customers
6141,667,1,4827,1,1,1,Lost
33160,277,6,18393,5,4,4,Champions
21448,412,7,18970,5,5,4,Champions
23288,143,7,11077,5,5,2,New Customers
24095,302,3,8988,5,2,2,New Customers
47538,208,5,15360,5,4,4,Champions
41443,10,7,25072,5,5,5,Champions
49390,32,4,4115,5,3,1,New Customers
46101,40,8,23331,5,5,5,Champions
37980,19,8,19163,5,5,4,Champions
2984,176,5,16573,5,4,4,Champions
44302,353,6,17371,5,4,4,Champions
2987,608,5,12069,1,4,3,Cannot Lose Them
25425,347,6,17156,5,4,4,Champions
19494,90,7,17409,5,5,4,Champions
34769,125,7,17214,5,5,4,Champions
26052,3,7,25576,5,5,5,Champions
26716,419,6,17899,5,4,4,Champions
40538,84,3,9310,5,2,2,New Customers
227,138,5,15893,5,4,4,Champions
47141,112,7,22745,5,5,5,Champions
9814,996,2,8923,1,1,2,Lost
1220,479,3,8788,1,2,2,Lost
13714,435,3,5745,1,2,1,Lost
20146,146,3,9149,5,2,2,New Customers
28295,486,4,20078,1,3,5,Others
16377,48,6,17271,5,4,4,Champions
40347,156,8,25532,5,5,5,Champions
46068,69,9,25155,5,5,5,Champions
23837,4,4,10486,5,3,2,New Customers
26981,166,7,15068,5,5,4,Champions
29521,207,4,10569,5,3,2,New Customers
33657,231,8,14108,5,5,3,Loyal Customers
40424,1164,2,7528,1,1,1,Lost
37002,104,5,12776,5,4,3,Loyal Customers
39620,316,5,17669,5,4,4,Champions
17043,293,4,9701,5,3,2,New Customers
25996,14,7,21076,5,5,5,Champions
24820,123,4,6882,5,3,1,New Customers
41833,396,6,14129,5,4,3,Loyal Customers
26457,255,8,20099,5,5,5,Champions
9906,108,6,16334,5,4,4,Champions
3080,69,5,14537,5,4,3,Loyal Customers
18190,114,5,14526,5,4,3,Loyal Customers
45312,40,9,29082,5,5,5,Champions
31854,32,10,28049,5,5,5,Champions
23956,490,2,8421,1,1,2,Lost
23753,213,6,20923,5,4,5,Champions
31347,85,7,18251,5,5,4,Champions
17484,144,6,19638,5,4,5,Champions
504,603,3,6436,1,2,1,Lost
26896,47,8,24462,5,5,5,Champions
40522,76,5,15321,5,4,4,Champions
10430,256,5,12281,5,4,3,Loyal Customers
7127,272,6,16835,5,4,4,Champions
42658,32,4,6028,5,3,1,New Customers
39664,118,6,12069,5,4,3,Loyal Customers
38148,176,6,14316,5,4,3,Loyal Customers
20286,159,9,27926,5,5,5,Champions
19540,148,6,11085,5,4,2,New Customers
15172,594,4,9494,1,3,2,Others
30785,45,7,13180,5,5,3,Loyal Customers
35757,68,4,12752,5,3,3,Loyal Customers
17524,475,4,12059,1,3,3,Others
12775,370,6,15724,5,4,4,Champions
17323,151,10,24007,5,5,5,Champions
23769,230,4,9927,5,3,2,New Customers
38313,30,8,13991,5,5,3,Loyal Customers
24312,0,8,20338,5,5,5,Champions
32456,283,4,12254,5,3,3,Loyal Customers
39986,211,3,14794,5,2,3,New Customers
29625,334,2,6257,5,1,1,New Customers
30126,196,4,9298,5,3,2,New Customers
7933,440,3,10115,1,2,2,Lost
17020,41,6,15882,5,4,4,Champions
42713,257,4,12251,5,3,3,Loyal Customers
23802,79,8,26093,5,5,5,Champions
17111,9,5,13483,5,4,3,Loyal Customers
35487,136,4,9663,5,3,2,New Customers
39296,440,2,7000,1,1,1,Lost
11527,112,5,16268,5,4,4,Champions
6351,274,4,9644,5,3,2,New Customers
40623,79,4,7538,5,3,1,New Customers
17384,441,6,15257,1,4,4,Cannot Lose Them
17630,115,9,26394,5,5,5,Champions
45505,480,6,15218,1,4,4,Cannot Lose Them
8557,362,4,9104,5,3,2,New Customers
13792,18,8,19307,5,5,5,Champions
35127,213,3,6277,5,2,1,New Customers
28166,156,7,23964,5,5,5,Champions
24454,117,4,10496,5,3,2,New Customers
37942,16,9,24142,5,5,5,Champions
27151,128,10,38174,5,5,5,Champions
15106,76,4,9046,5,3,2,New Customers
19661,26,7,20663,5,5,5,Champions
39293,2,6,14965,5,4,4,Champions
48052,297,5,14177,5,4,3,Loyal Customers
21635,281,6,11179,5,4,2,New Customers
24506,364,5,14309,5,4,3,Loyal Customers
11971,56,5,15780,5,4,4,Champions
9021,56,6,17277,5,4,4,Champions
46219,722,3,8349,1,2,2,Lost
904,99,8,25615,5,5,5,Champions
40108,223,5,12037,5,4,3,Loyal Customers
32113,13,3,9012,5,2,2,New Customers
12172,108,8,22650,5,5,5,Champions
36152,62,5,18869,5,4,4,Champions
42414,59,4,13013,5,3,3,Loyal Customers
48998,20,6,23542,5,4,5,Champions
4006,160,10,26866,5,5,5,Champions
27615,299,4,12170,5,3,3,Loyal Customers
26581,9,4,10886,5,3,2,New Customers
38346,242,5,12533,5,4,3,Loyal Customers
46854,299,5,12464,5,4,3,Loyal Customers
45146,5,6,23130,5,4,5,Champions
1321,74,7,19929,5,5,5,Champions
40058,45,10,32996,5,5,5,Champions
36073,797,6,12496,1,4,3,Cannot Lose Them
21404,163,5,13304,5,4,3,Loyal Customers
28287,13,8,34734,5,5,5,Champions
49666,419,4,9320,5,3,2,New Customers
42778,347,3,9190,5,2,2,New Customers
40301,360,9,22833,5,5,5,Champions
8620,444,3,5241,1,2,1,Lost
10685,63,8,25951,5,5,5,Champions
3573,303,4,15137,5,3,4,Loyal Customers
13827,340,2,5826,5,1,1,New Customers
1559,22,7,12155,5,5,3,Loyal Customers
34273,160,11,28765,5,5,5,Champions
37968,32,5,12104,5,4,3,Loyal Customers
4017,534,8,19780,1,5,5,Cannot Lose Them
49104,1281,2,7980,1,1,2,Lost
154,100,9,25380,5,5,5,Champions
40127,115,6,16760,5,4,4,Champions
24862,89,3,13012,5,2,3,New Customers
43421,769,3,11391,1,2,3,Lost
49287,160,9,28201,5,5,5,Champions
41452,213,4,5049,5,3,1,New Customers
14326,359,4,14240,5,3,3,Loyal Customers
43091,831,5,17060,1,4,4,Cannot Lose Them
47123,291,4,14555,5,3,3,Loyal Customers
44210,90,5,12227,5,4,3,Loyal Customers
2801,73,7,20903,5,5,5,Champions
36283,231,6,17226,5,4,4,Champions
19778,401,3,8277,5,2,2,New Customers
33323,36,8,23559,5,5,5,Champions
347,73,8,21875,5,5,5,Champions
43035,709,7,20103,1,5,5,Cannot Lose Them
6921,413,4,8872,5,3,2,New Customers
4647,46,9,29923,5,5,5,Champions
2410,292,6,15595,5,4,4,Champions
34617,38,8,17620,5,5,4,Champions
19498,155,6,14933,5,4,4,Champions
10107,74,5,15637,5,4,4,Champions
46539,279,3,7743,5,2,2,New Customers
43134,327,7,21246,5,5,5,Champions
15460,61,8,15504,5,5,4,Champions
36761,211,1,708,5,1,1,New Customers
4478,238,8,22503,5,5,5,Champions
26100,830,1,3867,1,1,1,Lost
15953,356,6,17233,5,4,4,Champions
9982,31,7,19787,5,5,5,Champions
8237,359,6,9427,5,4,2,New Customers
22599,1007,5,14963,1,4,4,Cannot Lose Them
9839,692,3,9108,1,2,2,Lost
3285,28,8,24488,5,5,5,Champions
9948,96,11,31890,5,5,5,Champions
607,48,4,12417,5,3,3,Loyal Customers
18092,634,2,2446,1,1,1,Lost
9352,74,4,13293,5,3,3,Loyal Customers
15818,338,3,7295,5,2,1,New Customers
29816,21,6,15010,5,4,4,Champions
19918,17,10,25803,5,5,5,Champions
24330,249,6,19857,5,4,5,Champions
17898,108,3,9273,5,2,2,New Customers
16998,84,2,6633,5,1,1,New Customers
4629,174,4,8396,5,3,2,New Customers
45023,227,5,13230,5,4,3,Loyal Customers
17650,138,7,25315,5,5,5,Champions
12147,650,5,13712,1,4,3,Cannot Lose Them
17660,873,2,5384,1,1,1,Lost
14854,118,7,21968,5,5,5,Champions
33108,203,5,18852,5,4,4,Champions
30406,85,7,19018,5,5,4,Champions
8591,189,4,13269,5,3,3,Loyal Customers
43192,64,5,14329,5,4,3,Loyal Customers
44581,356,9,22970,5,5,5,Champions
21239,491,6,10058,1,4,2,Cannot Lose Them
41571,122,8,27577,5,5,5,Champions
26792,987,4,13033,1,3,3,Others
4534,791,2,8431,1,1,2,Lost
6748,86,7,20624,5,5,5,Champions
28768,92,11,27119,5,5,5,Champions
7383,24,7,19493,5,5,5,Champions
45422,337,6,15397,5,4,4,Champions
40428,50,2,5453,5,1,1,New Customers
48677,421,11,32431,5,5,5,Champions
26427,292,4,9037,5,3,2,New Customers
15336,610,4,12010,1,3,3,Others
48321,213,5,5279,5,4,1,New Customers
22808,507,5,13846,1,4,3,Cannot Lose Them
48295,149,8,21472,5,5,5,Champions
30914,40,5,17996,5,4,4,Champions
32900,101,4,9854,5,3,2,New Customers
28825,374,4,9658,5,3,2,New Customers
43,61,5,9593,5,4,2,New Customers
33915,237,3,10262,5,2,2,New Customers
24537,856,4,10538,1,3,2,Others
16849,303,5,14602,5,4,3,Loyal Customers
16018,47,4,13013,5,3,3,Loyal Customers
1253,31,7,20030,5,5,5,Champions
11606,101,6,24508,5,4,5,Champions
1136,142,8,22760,5,5,5,Champions
44885,183,4,8554,5,3,2,New Customers
6289,10,7,16767,5,5,4,Champions
10897,132,6,15598,5,4,4,Champions
4235,47,5,14829,5,4,4,Champions
43167,24,5,16634,5,4,4,Champions
14887,80,6,13768,5,4,3,Loyal Customers
47439,72,9,31268,5,5,5,Champions
8939,183,9,22981,5,5,5,Champions
44555,7,5,13003,5,4,3,Loyal Customers
34081,271,5,16707,5,4,4,Champions
19615,220,6,20021,5,4,5,Champions
2385,154,8,19020,5,5,4,Champions
37549,452,4,10314,1,3,2,Others
33618,70,7,21267,5,5,5,Champions
22785,407,9,23514,5,5,5,Champions
2565,392,4,7972,5,3,2,New Customers
8216,1,5,10229,5,4,2,New Customers
30858,586,6,20650,1,4,5,Cannot Lose Them
20148,103,7,22688,5,5,5,Champions
22941,53,8,16252,5,5,4,Champions
21790,210,8,25135,5,5,5,Champions
8078,81,11,31550,5,5,5,Champions
17941,258,5,17627,5,4,4,Champions
46124,6,8,21455,5,5,5,Champions
2741,427,9,27007,5,5,5,Champions
31016,1006,2,8518,1,1,2,Lost
47351,160,3,7630,5,2,1,New Customers
15264,190,5,14347,5,4,3,Loyal Customers
7903,992,3,6073,1,2,1,Lost
30166,360,6,15211,5,4,4,Champions
44560,344,4,9745,5,3,2,New Customers
42569,78,10,27637,5,5,5,Champions
1756,877,3,10490,1,2,2,Lost
7693,66,4,9066,5,3,2,New Customers
19362,288,4,11509,5,3,3,Loyal Customers
24249,281,5,13987,5,4,3,Loyal Customers
24545,184,7,19737,5,5,5,Champions
9325,196,7,14935,5,5,4,Champions
17492,119,5,12882,5,4,3,Loyal Customers
29533,194,7,22790,5,5,5,Champions
18197,161,3,7855,5,2,2,New Customers
3383,115,9,16797,5,5,4,Champions
25637,7,5,13501,5,4,3,Loyal Customers
9628,288,5,18543,5,4,4,Champions
23049,752,5,14075,1,4,3,Cannot Lose Them
7628,51,3,9160,5,2,2,New Customers
49356,430,8,23926,1,5,5,Cannot Lose Them
3612,169,7,14552,5,5,3,Loyal Customers
10398,19,7,23040,5,5,5,Champions
49801,26,7,15302,5,5,4,Champions
19765,767,1,4395,1,1,1,Lost
33276,11,9,37390,5,5,5,Champions
1194,46,11,36741,5,5,5,Champions
11358,37,5,10432,5,4,2,New Customers
23299,75,8,22875,5,5,5,Champions
7979,107,3,8993,5,2,2,New Customers
24960,190,3,8470,5,2,2,New Customers
33782,115,9,21270,5,5,5,Champions
21540,126,5,17867,5,4,4,Champions
46809,503,8,28323,1,5,5,Cannot Lose Them
36926,98,9,35757,5,5,5,Champions
44902,124,6,23986,5,4,5,Champions
37912,79,6,19407,5,4,5,Champions
22388,277,5,14388,5,4,3,Loyal Customers
21470,104,6,14509,5,4,3,Loyal Customers
7641,795,2,1487,1,1,1,Lost
18929,23,4,14693,5,3,3,Loyal Customers
18167,270,7,17597,5,5,4,Champions
28007,94,6,18590,5,4,4,Champions
43608,236,2,4417,5,1,1,New Customers
47232,367,6,12261,5,4,3,Loyal Customers
47475,46,6,18016,5,4,4,Champions
42064,162,8,21672,5,5,5,Champions
47873,490,2,7926,1,1,2,Lost
25701,431,2,3386,1,1,1,Lost
43623,26,1,4678,5,1,1,New Customers
4195,253,3,5502,5,2,1,New Customers
21118,276,3,6602,5,2,1,New Customers
15112,111,3,8994,5,2,2,New Customers
46792,172,5,9011,5,4,2,New Customers
41873,321,5,11132,5,4,2,New Customers
43000,197,4,8823,5,3,2,New Customers
12862,100,6,18469,5,4,4,Champions
13980,230,8,21582,5,5,5,Champions
40802,267,5,14254,5,4,3,Loyal Customers
46061,182,5,15050,5,4,4,Champions
6940,163,8,23045,5,5,5,Champions
13346,329,4,11894,5,3,3,Loyal Customers
38028,84,8,25960,5,5,5,Champions
5619,533,6,16016,1,4,4,Cannot Lose Them
45613,121,5,11625,5,4,3,Loyal Customers
40237,58,9,19549,5,5,5,Champions
45808,236,6,22929,5,4,5,Champions
4348,421,9,25053,5,5,5,Champions
26133,269,11,24087,5,5,5,Champions
12640,437,6,11460,1,4,3,Cannot Lose Them
17850,179,6,16104,5,4,4,Champions
11784,97,11,31649,5,5,5,Champions
27170,550,2,5151,1,1,1,Lost
24472,48,4,8436,5,3,2,New Customers
11047,179,9,19832,5,5,5,Champions
40209,208,5,15112,5,4,4,Champions
3999,1007,2,3444,1,1,1,Lost
8688,152,6,17692,5,4,4,Champions
10333,78,4,12937,5,3,3,Loyal Customers
42392,29,5,13202,5,4,3,Loyal Customers
36818,76,6,13073,5,4,3,Loyal Customers
5941,346,4,9482,5,3,2,New Customers
41365,195,8,20927,5,5,5,Champions
41216,175,7,17577,5,5,4,Champions
18134,79,8,21694,5,5,5,Champions
46434,91,2,5552,5,1,1,New Customers
28700,257,4,7876,5,3,2,New Customers
30227,175,7,20696,5,5,5,Champions
47204,117,7,15496,5,5,4,Champions
36601,258,2,6095,5,1,1,New Customers
14872,151,2,10238,5,1,2,New Customers
13897,29,6,18392,5,4,4,Champions
2794,104,3,11480,5,2,3,New Customers
1732,107,6,20318,5,4,5,Champions
43894,313,10,26521,5,5,5,Champions
47949,437,2,6739,1,1,1,Lost
48757,370,5,15935,5,4,4,Champions
2257,330,4,11984,5,3,3,Loyal Customers
49495,487,3,6244,1,2,1,Lost
31559,42,5,7677,5,4,1,New Customers
34154,113,4,8954,5,3,2,New Customers
41415,266,5,9204,5,4,2,New Customers
21737,99,7,15776,5,5,4,Champions
32375,51,11,26780,5,5,5,Champions
40988,58,5,12871,5,4,3,Loyal Customers
44028,180,4,9965,5,3,2,New Customers
31718,50,5,13306,5,4,3,Loyal Customers
21026,99,6,15916,5,4,4,Champions
14516,289,4,13736,5,3,3,Loyal Customers
6670,97,7,15875,5,5,4,Champions
36191,28,5,11181,5,4,2,New Customers
13558,488,3,6108,1,2,1,Lost
32168,453,3,8437,1,2,2,Lost
16460,449,7,20031,1,5,5,Cannot Lose Them
21958,65,6,16985,5,4,4,Champions
3262,51,5,16886,5,4,4,Champions
39784,51,7,20525,5,5,5,Champions
40200,26,9,24439,5,5,5,Champions
38753,284,4,10055,5,3,2,New Customers
39456,36,9,24924,5,5,5,Champions
47286,152,7,19595,5,5,5,Champions
29948,22,8,19205,5,5,4,Champions
30030,18,7,18793,5,5,4,Champions
41154,281,9,22440,5,5,5,Champions
22074,171,6,21362,5,4,5,Champions
12348,58,5,11349,5,4,3,Loyal Customers
47243,83,10,37012,5,5,5,Champions
11682,563,4,11596,1,3,3,Others
30723,156,10,31982,5,5,5,Champions
20040,678,4,14830,1,3,4,Others
28027,123,2,5418,5,1,1,New Customers
22485,24,9,29289,5,5,5,Champions
30392,193,7,20107,5,5,5,Champions
8973,319,8,21412,5,5,5,Champions
18547,197,6,21687,5,4,5,Champions
39945,55,6,21875,5,4,5,Champions
12195,303,4,9434,5,3,2,New Customers
15441,293,7,31002,5,5,5,Champions
36104,36,4,7420,5,3,1,New Customers
48259,12,11,22188,5,5,5,Champions
4007,643,3,6877,1,2,1,Lost
36662,31,6,21857,5,4,5,Champions
3907,29,9,23585,5,5,5,Champions
19709,475,6,19554,1,4,5,Cannot Lose Them
9238,325,6,16890,5,4,4,Champions
16221,226,9,31541,5,5,5,Champions
42060,332,5,10944,5,4,2,New Customers
10100,15,3,6963,5,2,1,New Customers
9204,157,4,12617,5,3,3,Loyal Customers
29965,60,6,14575,5,4,3,Loyal Customers
44214,212,4,4934,5,3,1,New Customers
31044,289,6,17828,5,4,4,Champions
35825,496,5,4644,1,4,1,Cannot Lose Them
32660,3,3,12259,5,2,3,New Customers
25389,250,9,30588,5,5,5,Champions
29265,117,8,14953,5,5,4,Champions
15086,210,4,10370,5,3,2,New Customers
19877,56,6,16236,5,4,4,Champions
39985,109,6,18359,5,4,4,Champions
21934,136,5,7247,5,4,1,New Customers
49573,527,4,10307,1,3,2,Others
3664,107,5,10316,5,4,2,New Customers
29620,292,7,18106,5,5,4,Champions
18716,64,4,8316,5,3,2,New Customers
30191,1212,2,7341,1,1,1,Lost
36588,598,10,24939,1,5,5,Cannot Lose Them
358,2,4,14881,5,3,4,Loyal Customers
44228,188,3,9544,5,2,2,New Customers
32799,1,6,15182,5,4,4,Champions
9789,7,6,17335,5,4,4,Champions
14348,94,4,14359,5,3,3,Loyal Customers
11188,90,4,11401,5,3,3,Loyal Customers
43056,507,4,10130,1,3,2,Others
37435,86,5,11010,5,4,2,New Customers
10029,1028,2,5100,1,1,1,Lost
22514,75,3,5241,5,2,1,New Customers
33371,547,4,9503,1,3,2,Others
207,247,2,8113,5,1,2,New Customers
38018,34,6,14030,5,4,3,Loyal Customers
44160,642,4,7090,1,3,1,Others
28034,75,3,6968,5,2,1,New Customers
6523,536,5,9824,1,4,2,Cannot Lose Them
46270,285,7,20554,5,5,5,Champions
27404,221,7,21327,5,5,5,Champions
13194,752,6,10645,1,4,2,Cannot Lose Them
2942,392,9,29168,5,5,5,Champions
34044,34,5,12205,5,4,3,Loyal Customers
24591,347,5,11252,5,4,2,New Customers
13175,245,6,16878,5,4,4,Champions
7142,180,6,15890,5,4,4,Champions
48000,5,10,23031,5,5,5,Champions
34473,110,6,16541,5,4,4,Champions
46922,243,6,16765,5,4,4,Champions
15898,415,2,1732,5,1,1,New Customers
29116,526,4,11432,1,3,3,Others
17137,88,3,6095,5,2,1,New Customers
19975,112,7,19884,5,5,5,Champions
36624,506,6,19059,1,4,4,Cannot Lose Them
16085,259,10,33454,5,5,5,Champions
39678,18,10,27619,5,5,5,Champions
23846,372,3,11976,5,2,3,New Customers
39755,131,5,18153,5,4,4,Champions
6019,69,5,10434,5,4,2,New Customers
36373,185,10,32790,5,5,5,Champions
2876,373,9,19786,5,5,5,Champions
25803,20,8,17997,5,5,4,Champions
23309,250,2,4711,5,1,1,New Customers
22583,194,7,22111,5,5,5,Champions
9951,132,7,23643,5,5,5,Champions
35778,3,4,10796,5,3,2,New Customers
36017,190,7,26397,5,5,5,Champions
15693,185,3,10061,5,2,2,New Customers
23347,206,6,15632,5,4,4,Champions
40373,198,7,21372,5,5,5,Champions
21834,3,7,14472,5,5,3,Loyal Customers
21990,50,3,9097,5,2,2,New Customers
15384,31,3,7388,5,2,1,New Customers
38743,267,5,10476,5,4,2,New Customers
42363,155,7,21293,5,5,5,Champions
18751,9,8,21510,5,5,5,Champions
14182,165,4,16377,5,3,4,Loyal Customers
45455,129,5,16657,5,4,4,Champions
35621,61,7,13910,5,5,3,Loyal Customers
30368,345,5,15408,5,4,4,Champions
20847,323,5,14658,5,4,3,Loyal Customers
24391,7,8,21827,5,5,5,Champions
16449,14,10,23405,5,5,5,Champions
3717,671,3,9927,1,2,2,Lost
12585,41,7,19622,5,5,5,Champions
17908,625,4,5760,1,3,1,Others
48641,203,7,21452,5,5,5,Champions
45262,79,7,16349,5,5,4,Champions
24121,431,5,18744,1,4,4,Cannot Lose Them
19154,418,4,8659,5,3,2,New Customers
7393,172,3,6380,5,2,1,New Customers
47011,177,8,24466,5,5,5,Champions
28996,73,4,7638,5,3,1,New Customers
15323,374,3,8931,5,2,2,New Customers
38508,325,7,25328,5,5,5,Champions
2556,25,3,8471,5,2,2,New Customers
31561,149,3,8934,5,2,2,New Customers
5573,180,5,19931,5,4,5,Champions
21266,78,7,17402,5,5,4,Champions
22154,75,6,9226,5,4,2,New Customers
48588,115,10,27771,5,5,5,Champions
48778,198,5,11845,5,4,3,Loyal Customers
2534,289,6,13685,5,4,3,Loyal Customers
31866,144,7,20097,5,5,5,Champions
21968,108,8,19665,5,5,5,Champions
26232,198,3,11302,5,2,2,New Customers
15416,117,5,9672,5,4,2,New Customers
36001,269,4,14862,5,3,4,Loyal Customers
44650,466,7,23747,1,5,5,Cannot Lose Them
24427,244,6,22055,5,4,5,Champions
17796,536,3,5274,1,2,1,Lost
33492,15,7,23790,5,5,5,Champions
40784,497,5,16860,1,4,4,Cannot Lose Them
34486,254,5,10415,5,4,2,New Customers
18704,36,8,26721,5,5,5,Champions
1396,367,5,14954,5,4,4,Champions
49480,330,6,19525,5,4,5,Champions
25373,30,7,17892,5,5,4,Champions
48507,60,7,16654,5,5,4,Champions
5409,177,14,43287,5,5,5,Champions
4857,3,8,20606,5,5,5,Champions
4572,263,6,15184,5,4,4,Champions
30239,337,9,26336,5,5,5,Champions
39972,592,7,19872,1,5,5,Cannot Lose Them
40741,348,2,2752,5,1,1,New Customers
1334,602,5,13913,1,4,3,Cannot Lose Them
3163,245,4,11044,5,3,2,New Customers
10740,46,7,20452,5,5,5,Champions
26806,357,7,22654,5,5,5,Champions
5252,53,15,42137,5,5,5,Champions
18094,311,7,19449,5,5,5,Champions
38376,21,8,17832,5,5,4,Champions
4625,226,4,13617,5,3,3,Loyal Customers
48201,127,7,16831,5,5,4,Champions
19503,114,7,17774,5,5,4,Champions
23226,207,4,6465,5,3,1,New Customers
44419,229,11,34865,5,5,5,Champions
37561,80,7,15922,5,5,4,Champions
48937,130,7,16236,5,5,4,Champions
23747,27,6,9963,5,4,2,New Customers
38659,473,6,13857,1,4,3,Cannot Lose Them
20373,6,4,13028,5,3,3,Loyal Customers
3301,191,6,17654,5,4,4,Champions
32992,280,7,22247,5,5,5,Champions
46981,239,4,9333,5,3,2,New Customers
49327,401,5,17796,5,4,4,Champions
10849,317,5,8711,5,4,2,New Customers
32708,498,4,14587,1,3,3,Others
7538,123,6,13697,5,4,3,Loyal Customers
3610,500,5,13984,1,4,3,Cannot Lose Them
20939,129,7,19014,5,5,4,Champions
40624,208,6,14891,5,4,4,Champions
24919,78,7,21786,5,5,5,Champions
47235,162,5,11409,5,4,3,Loyal Customers
502,360,6,20871,5,4,5,Champions
27085,178,6,12910,5,4,3,Loyal Customers
40625,4,2,6587,5,1,1,New Customers
3784,8,7,17447,5,5,4,Champions
14231,415,8,18691,5,5,4,Champions
49515,179,5,19610,5,4,5,Champions
28642,520,4,12887,1,3,3,Others
29884,81,6,12901,5,4,3,Loyal Customers
47556,94,5,18754,5,4,4,Champions
19971,6,11,24409,5,5,5,Champions
25312,361,4,14489,5,3,3,Loyal Customers
44904,164,9,17137,5,5,4,Champions
40615,101,2,5961,5,1,1,New Customers
9921,92,7,19819,5,5,5,Champions
27851,184,5,13723,5,4,3,Loyal Customers
27551,17,5,5195,5,4,1,New Customers
8839,167,6,18926,5,4,4,Champions
40091,13,5,13487,5,4,3,Loyal Customers
32766,141,10,27621,5,5,5,Champions
197,308,5,16963,5,4,4,Champions
6392,143,2,3520,5,1,1,New Customers
14494,150,6,10158,5,4,2,New Customers
38099,41,3,5615,5,2,1,New Customers
8137,184,5,8191,5,4,2,New Customers
17334,380,6,16820,5,4,4,Champions
1725,386,3,6454,5,2,1,New Customers
1487,5,9,24752,5,5,5,Champions
28250,84,6,19323,5,4,5,Champions
28119,311,3,6562,5,2,1,New Customers
20919,498,5,15264,1,4,4,Cannot Lose Them
19150,348,2,3931,5,1,1,New Customers
6085,81,8,27547,5,5,5,Champions
30890,268,6,16599,5,4,4,Champions
486,358,5,17583,5,4,4,Champions
1966,137,9,25483,5,5,5,Champions
33514,243,7,21278,5,5,5,Champions
20594,355,8,25393,5,5,5,Champions
29314,327,5,12186,5,4,3,Loyal Customers
20025,126,8,23515,5,5,5,Champions
25609,243,5,12548,5,4,3,Loyal Customers
13728,376,6,19322,5,4,5,Champions
14803,292,6,13673,5,4,3,Loyal Customers
29385,153,4,9129,5,3,2,New Customers
40765,100,8,21257,5,5,5,Champions
